;artist.hotttnesss;bars_confidence;bars_start;beats_confidence;beats_start;duration;end_of_fade_in;familiarity;key_confidence;latitude;mode_confidence;release.id;song.hotttnesss;start_of_fade_out;tatums_confidence;tatums_start;tempo;terms_freq;time_signature_confidence;year;spotify_popularity;target_h
7965;0.604666876;79;2.04633;0.33;2.04633;204.06812;2.496;0.899934952;234;37.1573567501336;303;404997;0.545937381;194.206;447;1.77957;111.629;0.99997276;1;2009;NA;0.545937381
7966;0.417068913;71;1.15603;0.55;0.62348;328.48934;3.181;0.687619666;355;51.50632;455;430805;0.519448582;292.931;98;0.34779;111.997;0.994663113;733;2009;0.16;0.519448582
7967;0.290906325;38;1.38599;726;0.18682;225.67138;0.13;0.513932264;958;43.07295;764;750876;0;218.662;626;0.0373;100.532;0.926023906;183;2002;NA;0
7968;0.396596275;0.39;0.73505;605;0.07817;166.3473;328;0.556410013;648;41.76332;483;84929;0.73292413;154.564;0.95;0.07817;93.301;1;0;1986;0.29;0.73292413
7969;0.461026521;67;1.95391;68;1.04704;263.83628;4.772;0.601245988;775;37.1573567501336;765;487835;0.375984302;250.915;252;0.82204;138.504;1;0.73;2003;0.05;0.375984302
7970;0.516771088;4;1.31664;1;0.39025;216.86812;66;0.740250721;335;37.1573567501336;437;23778;0.450762242;205.659;597;0.15279;134.929;1;219;1987;0.24;0.450762242
7971;0.396070905;231;0.58431;366;0.22164;338.9122;0;0.480708318;828;37.1573567501336;678;373037;NA;338.912;392;0.04166;167.831;1;224;0;0.01;0.01
7972;0.407821565;334;0.44771;1;0.44771;153.57342;381;0.610330728;65;37.1573567501336;379;511879;0.445454526;149.92;586;0.44771;140.823;0.921835331;159;1997;NA;0.445454526
7973;0.379960767;729;0.05652;729;0.05652;172.09424;83;0.498834975;688;31.30757;0.65;341482;0.400443466;163.039;0.28;0.05652;121.923;1;0;2000;NA;0.400443466
7974;0.414834941;429;0.73109;938;65;148.29669;369;0.633402342;0.59;51.16418;446;109829;0.550561797;141.798;1;65;87.844;1;474;2000;NA;0.550561797
7975;0.360425107;127;0.65684;823;0.09239;370.75546;146;0.508124534;763;37.1573567501336;604;194915;0.559472776;365.035;275;0.09239;219.131;1;1;0;0.17;0.559472776
7976;0.35376849;664;0.50283;664;0.50283;265.24689;0.2;0.627071701;364;37.1573567501336;553;113176;0.334706549;265.247;656;0.2505;56.703;0.953072703;0;1999;NA;0.334706549
7977;0.501825944;118;2.52976;372;0.35411;201.24689;821;0.803087355;536;51.05563;441;123782;0.504034341;191.048;596;0.08499;111.223;1;951;1996;0.11;0.504034341
7978;0.542395094;189;1.33824;802;0.89944;120.65914;2.351;0.764003369;554;37.1573567501336;526;308324;NA;109.47;0;0.89944;105.902;0.9984067;878;2004;0.05;0.05
7980;0.328280409;8;1.7567;459;0.84837;379.402;0;0.383294226;249;37.1573567501336;445;432951;0.319565987;374.474;1;621;131.986;0.917806255;0;0;NA;0.319565987
7982;0.403509673;271;0.88751;0;0.45983;329.35138;2.844;0.624723768;78;32.77942;516;59794;0;304.21;169;0.2417;139.905;1;289;1993;NA;0
7983;0.549749652;808;0.37689;808;0.37689;153.23383;72;0.823910087;683;37.1573567501336;528;710826;0.659230577;136.353;604;0.1463;131.639;1;0;2006;0.23;0.659230577
7984;0.389877126;25;0.12219;663;0.12219;221.20444;259;0.570609658;736;37.1573567501336;689;484445;0;210.495;254;0.12219;134.192;0.998932925;532;0;NA;0
7986;0.327239606;0;0.73653;999;0.14004;147.64363;328;0.42429413;397;38.62774;161;384191;0.262308997;142.501;847;0.14004;101.241;0.985506781;819;2002;0;0.262308997
7988;0.535163042;6;1.67293;915;0.36361;229.61587;316;0.711893841;34;37.1573567501336;455;150174;0.630187627;218.825;611;0.36361;92.099;0.948792523;855;2003;0.35;0.630187627
7989;0.564855751;142;0.60863;363;0.27922;215.43138;10.733;0.842423318;208;42.88544;444;435899;0.529730607;201.195;184;0.11652;187.401;1;25;2000;0.12;0.529730607
7990;0.406409656;155;1.27355;487;0.36634;249.96526;775;0.41178907;525;35.67048;581;98008;NA;245.191;763;0.14043;120.253;0.962684935;1;0;0;0
7991;0.372391991;846;1.5332;969;0.42124;153.57342;374;0.495738583;166;37.1573567501336;0.36;696951;0;150.262;443;0.14307;108.301;1;1;0;0.06;0
7992;0.386861225;166;1.72777;0.58;0.04882;115.17342;0;0.554851898;759;37.1573567501336;718;791247;0.266955186;109.453;571;0.04882;105.101;0.901281454;971;0;NA;0.266955186
7993;0.319626776;38;1.16502;433;0.60296;261.82485;248;0.493926145;394;37.1573567501336;306;112768;0;252.825;487;0.32263;106.549;1;69;0;NA;0
7994;0.419408141;515;0.48756;515;0.48756;128.93995;0;0.693327979;283;42.33168;451;357894;NA;128.94;829;0.26785;136.749;0.887425414;0;1958;0.14;0.14
7996;0.278865041;78;0.52878;0.47;0.16741;316.73424;0;0.41008204;383;37.1573567501336;72;656735;0;290.395;299;0.16741;165.476;0.921681957;108;0;NA;0
7997;0.323634923;196;0.4849;0;0.22341;152.05832;977;0.448026305;599;6.47279;535;599591;NA;147.139;175;0.10235;232.436;1;582;0;0;0
7998;0;946;2.63104;0;2.16225;337.81506;0;0.309123977;57;37.1573567501336;135;738260;0;330.072;99;1.92128;125.032;0.916428378;582;0;0;0
8000;0.424953084;183;0.70097;509;0.3093;339.80036;102;0.674970293;565;37.1573567501336;413;1224;0.450762242;328.829;303;0.1154;152.084;0.898751785;292;1993;0.04;0.450762242
8001;0.828906302;886;0.82806;941;0.1317;213.96853;438;0.918451789;614;37.1573567501336;624;617497;0.523796347;194.101;556;0.1317;86.958;1;343;0;NA;0.523796347
8002;0.338400248;1;0.13685;1;0.13685;228.8322;0.27;0.389837556;743;37.1573567501336;629;235684;0.437036204;225.686;492;0.13685;196.196;1;0;1984;NA;0.437036204
8004;0.317303966;406;0.05078;406;0.05078;370.85995;0;0.47902341;317;32.58507;402;470948;0.253834736;370.86;1;0.05078;60.15;1;0;2007;0.04;0.253834736
8005;0.491099453;1;0.65969;0.96;0.34073;270.73261;339;0.693883853;723;37.1573567501336;641;195247;0.71404746;261.416;574;0.18125;189.288;0.994190073;0;0;0.3;0.71404746
8006;0.491468882;14;0.79297;855;0.24374;217.88689;0;0.756063871;0;34.05349;0;519747;0.460541281;217.887;897;0.24374;97.594;1;684;2004;0.26;0.460541281
8007;0.351555861;33;1.40075;964;0.35104;304.19546;0.17;0.545159296;511;37.1573567501336;343;6968;0;283.852;1;0.08844;114.528;1;627;0;NA;0
8008;0.341376268;8;1.65057;844;0.47053;270.39302;151;0.552053803;0;37.1573567501336;0;22455;0.427446572;270.393;833;0.17715;102.922;1;591;0;0.23;0.427446572
8010;0.458210742;63;1.33148;727;0.23742;273.13587;206;0.631702562;0.67;37.1573567501336;662;226414;0.386477291;258.485;925;0.23742;109.965;1;1;1994;NA;0.386477291
8011;0.413665501;27;0.24869;0;0.24869;301.16526;891;0.442200548;456;37.1573567501336;512;540823;NA;289.971;472;0.07931;89.077;0.871206631;421;0;0.02;0.02
8012;0.359260264;51;0.91301;282;0.08003;283.79383;0;0.520726488;509;37.1573567501336;0.56;437093;0.215080319;273.874;948;0.08003;145.021;0.922005925;0;0;NA;0.215080319
8013;0.580013183;167;4.55125;276;0.47817;304.14322;0;0.567313224;545;37.1573567501336;548;135645;0.352232225;304.143;0;0.3127;133.193;1;806;2005;NA;0.352232225
8014;0.29191313;0;3.74622;0;3.74622;154.5922;2.392;0.447808057;878;37.1573567501336;0.61;557862;NA;145.461;75;1.24392;16.258;1;0;0;0;0
8015;0.418989675;688;5.43826;404;0.98717;168.72444;0;0.590473194;277;32.51461;414;769560;0;160.583;911;0.59894;74.894;1;763;1994;0;0
8016;0.229738498;31;0.22262;809;0.22262;487.33995;392;0.315307851;654;37.1573567501336;617;321338;0.229144104;476.746;469;0.22262;145.93;0.882019592;652;2005;NA;0.229144104
8017;0.252080527;344;1.35267;866;0.31761;1203.53914;247;0.311752508;716;37.1573567501336;799;277526;0;1174.587;405;0.05898;113.487;1;416;0;NA;0
8019;0.376556981;107;0.82621;0.75;0.18169;303.75138;177;0.597113361;791;53.41961;764;620827;0.375984302;299.445;22;0.18169;99.237;0.950485156;849;1984;NA;0.375984302
8020;0.307540085;0.42;0.54257;0.42;0.54257;224.41751;0;0.605538219;144;33.95319;168;146667;0.473346541;211.557;119;0.22052;90.291;0.818747741;1;2007;NA;0.473346541
8021;0.352976472;102;1.21228;0.86;0.14586;277.21098;0.16;0.510301323;506;37.1573567501336;503;584987;NA;272.631;762;0.14586;111.682;0.964319421;0.88;1994;0;0
8022;0.341959997;214;0.49318;505;0.49318;160.93995;0.16;0.596275994;0;43.04181;0;599979;0;160.94;283;0.21888;73.11;1;814;2003;0;0
8025;0.461245798;81;1.23836;385;0.41648;95.9473;179;0.622874939;143;37.1573567501336;291;285172;NA;95.947;487;0.21147;145.971;0.998071518;421;2003;0.02;0.02
8028;0.405618982;218;3.50551;0;2.5515;280.08444;0;0.644519692;211;37.1573567501336;495;757194;0.731282;271.621;158;2.5515;120.072;0.855788212;436;2010;0.15;0.731282
8029;0.51928812;119;1.26351;925;0.3213;207.62077;287;0.692344531;252;37.1573567501336;359;68118;0.806119769;207.621;1;0.08637;127.597;0.958577127;822;1988;0.65;0.806119769
8030;0.404566538;23;0.91483;545;0.39693;159.60771;0.34;0.520757635;67;37.1573567501336;569;703994;0.619596042;159.608;579;0.14557;124.714;1;355;1972;0.07;0.619596042
8032;0.387496801;55;0.23176;332;0.23176;206.57587;0;0.568171929;289;37.1573567501336;312;27755;0.701097127;206.576;826;0.07374;186.23;0.962614252;857;0;NA;0.701097127
8033;0.257381628;63;1.36442;1;0.4601;193.56689;443;0.661766092;551;37.1573567501336;372;28828;NA;187.623;1;0.23582;132.167;1;765;1988;0.15;0.15
8034;0.843380274;313;0.67691;939;0.26792;181.52444;304;0.905477001;476;37.1573567501336;521;81735;0.787210099;176.135;439;0.26792;145.999;0.969733877;593;2002;0.47;0.787210099
8036;0.355378552;0.48;0.73315;0;0.14038;156.57751;3.291;0.418517721;794;37.1573567501336;661;36198;0;139.72;0;0.14038;101.295;0.884608113;871;0;0.02;0
8037;0.360168091;131;0.5716;303;0.5716;227.00363;0;0.476657191;0;40.65507;44;86789;0.304169503;221.785;1;0.10311;86.09;0.947207038;959;0;0;0.304169503
8038;0.360744984;411;1.0639;347;0.5116;436.53179;2.397;0.45660506;814;40.71455;789;323886;NA;421.825;142;0.23745;112.706;0.894371692;1;0;0;0
8039;0.553566172;137;1.23597;946;0.72945;332.06812;374;0.709010525;769;37.1573567501336;617;239673;NA;327.378;118;0.47496;122.483;0.944224483;0.68;1992;0.14;0.14
8041;0.433721034;716;0.07662;716;0.07662;54.15138;0;0.305177829;288;37.1573567501336;0.36;805834;0;54.151;564;0.07662;78.437;1;913;0;NA;0
8042;0;12;0.90954;684;0.32593;217.10322;0;0.424757705;551;37.1573567501336;205;170819;NA;217.103;387;0.03449;103.015;1;895;0;0;0
8043;0.306090645;2;1.56107;288;0.42213;185.28608;171;0.441736297;715;37.1573567501336;818;491917;0;180.013;0;0.13711;105.217;0.812046264;1;0;0;0
8044;0.427015343;278;1.36952;967;0.21151;217.88689;2.467;0.477963014;449;-6.17144;416;715037;NA;209.589;1;0.06712;104.035;0.810481741;999;0;0;0
8045;0.334252474;293;0.93374;1;0.46174;194.87302;369;0.461741493;0.09;37.1573567501336;429;40248;NA;194.873;0.51;0.14708;128.544;0.994700804;147;0;0.03;0.03
8046;0.498668875;0.83;5.58847;0;0.24704;478.45832;909;0.693009204;485;51.27562;437;2004;0.685137628;470.407;218;0.24704;87.982;1;1;1994;0.68;0.685137628
8047;0.314882184;89;0.61541;1;0.11369;221.72689;316;0.50039601;735;37.1573567501336;682;590999;NA;219.133;1;0.11369;119.446;1;904;0;0;0
8048;0;1;0.63852;1;0.63852;250.48771;224;0.528653456;663;37.1573567501336;463;610672;NA;234.051;806;0.27101;82.98;1;0;0;0.07;0.07
8049;0.426892681;379;0.39573;908;0.39573;245.81179;0;0.598726841;626;34.60515;794;759481;0.334706549;237.401;753;0.19933;151.528;1;899;1999;NA;0.334706549
8051;0.424791236;43;0.72259;626;0.72259;209.29261;0;0.629463245;657;18.01571;551;573679;0;200.139;618;0.54806;171.597;1;766;0;0;0
8053;0.400211298;1;0.47192;882;0.47192;193.90649;421;0.623696863;5;37.1573567501336;0.23;428130;0.427446572;181.255;924;0.11266;88.58;0.981713632;0;1995;NA;0.427446572
8055;0.383877494;31;0.81518;694;0.37509;250.53995;0;0.604820432;0.67;39.15093;0.63;762519;0.557187768;241.952;275;0.37509;137.23;0.983628765;341;1988;NA;0.557187768
8056;0.495306693;23;0.91167;1;0.40986;411.92444;402;0.786921231;381;41.88415;396;59669;0.304169503;402.93;333;0.40986;237.466;0.948940265;352;1979;0.03;0.304169503
8057;0.382528158;125;0.34514;698;0.34514;185.70404;329;0.531124493;483;37.1573567501336;0.59;767061;NA;177.429;106;0.09273;138.256;0.949593804;0;0;0.11;0.11
8060;0.533885537;66;4.18287;787;0.71944;177.81506;305;0.567278592;797;40.71455;709;692717;0.629768365;168.826;0;0.46984;114.047;0.967826946;148;1991;0.24;0.629768365
8061;0.417172932;221;0.67022;369;0.03636;125.70077;0;0.602359561;0.01;37.1573567501336;201;790939;0.527818137;119.513;1;0.03636;92.975;1;1;0;NA;0.527818137
8063;0.507464243;171;0.1945;715;0.1945;215.09179;155;0.754917646;626;53.45644;453;279019;0.574882892;208.927;711;0.1945;150.112;1;269;1993;0.18;0.574882892
8064;0.434253341;0.33;1.12765;0;583;315.14077;0;0.583178831;393;37.1573567501336;438;320241;0.523166108;305.993;432;0.21981;106.552;0.968044675;598;1996;NA;0.523166108
8065;0.349923661;1;0.16865;1;0.16865;311.19628;113;0.563997692;613;37.1573567501336;553;555842;0.427446572;304.774;1;0.16865;87.467;0.968902597;0;2005;0.15;0.427446572
8067;0.384425906;308;1.113;1;0.23669;191.21587;0;0.571402429;372;37.1573567501336;469;63206;0;177.488;685;0.23669;136.478;1;0;2008;NA;0
8068;0.399451724;0;0.36549;0;0.36549;63.29424;3.384;0.698770478;459;40.14323;546;265380;NA;63.294;231;0.36549;123.797;0.916559613;0;0;0.08;0.08
8069;0.413254694;0.68;0.42791;0.68;0.42791;112.90077;0.16;0.620963981;0.19;37.1573567501336;313;507337;0.327736683;104.867;824;0.20023;132.358;1;0;2000;0.1;0.327736683
8070;0.385470551;7;0.82432;684;0.32439;183.19628;2.096;0.535292736;799;37.1573567501336;0.72;43642;NA;170.388;516;0.07318;119.983;1;0.33;0;0.05;0.05
8071;0.333303418;14;2.70945;635;1.33154;194.82077;0;0.426882762;365;37.1573567501336;0.4;155721;0.296078228;186.567;664;0.27862;42.797;1;0;0;NA;0.296078228
8073;0.643072293;254;0.74119;208;0.2402;236.19873;0;0.832011771;1;37.1573567501336;963;198434;0.737850332;215.342;208;0.2402;241.818;1;359;2008;0.44;0.737850332
8074;0.854637828;67;3.7298;0.41;2.71972;338.75546;5.875;0.856448924;167;37.1573567501336;366;667675;NA;333.195;23;2.47293;118.099;1;1;2004;0;0
8075;0.395791274;128;1.34144;0;0.12082;146.28526;0;0.60383917;1;38.68193;947;667641;NA;134.896;133;0.12082;102.117;0.978369095;1;1988;0.21;0.21
8076;0.447935481;59;0.87406;898;0.39722;280.65914;334;0.636423645;345;43.64856;588;7106;0.494489518;269.526;538;0.15761;126.1;1;415;1992;0.11;0.494489518
8077;0.391342452;238;0.93617;215;0.48283;138.55302;0;0.400296035;58;37.1573567501336;0.3;500031;0.426646585;135.326;513;0.25559;130.231;1;0;0;0.23;0.426646585
8078;0.570106512;94;0.48861;0;0.06887;320.15628;1.071;0.780264381;0.33;37.1573567501336;382;389249;NA;308.117;617;0.06887;148.684;1;253;2007;0.76;0.76
8079;0.264368;0.03;1.22333;852;0.27669;295.02649;0;0.385430251;97;37.1573567501336;0;470183;NA;290.58;1;0.27669;124.969;1;941;0;0;0
8081;0.409550595;237;1.83124;843;0.45011;227.082;0;0.586000058;38;37.1573567501336;0;555336;0.289362698;224.253;973;0.21851;130.011;1;1;0;NA;0.289362698
8082;0.359290849;48;0.69893;744;0.30818;179.09506;266;0.50373879;782;18.11526;684;818083;0.372530039;172.286;882;0.11134;157.177;0.884814709;472;2003;0;0.372530039
8083;0;16;2.31995;468;0.39957;160.60036;0.09;0.233787991;0.92;37.1573567501336;809;648863;NA;160.6;1;0.15619;125.45;1;498;0;0.01;0.01
8084;0.454541929;212;1.2024;0;0.58334;151.09179;4.528;0.612953154;263;48.85692;404;279598;0.499445835;144.817;67;0.12341;98.733;1;288;1969;NA;0.499445835
8086;0.479308459;13;1.33514;254;0.17834;210.85995;0;0.717670525;844;37.1573567501336;786;702585;0;210.86;0.3;0.17834;110.056;0.998786077;0;0;NA;0
8087;0.370962958;74;0.49639;954;0.13753;199.75791;276;0.622940428;0;37.1573567501336;248;263238;0;192.644;546;0.13753;165.469;0.981879216;462;1994;0.04;0
8088;0.467565441;376;0.29729;376;0.29729;150.56934;0;0.719492291;405;37.1573567501336;432;151063;NA;146.187;805;0.10329;63.263;0.999779173;0;1995;0.06;0.06
8089;0.360625671;311;0.11341;311;0.11341;220.70812;0;0.461917431;378;37.1573567501336;512;295041;0;201.874;826;0.11341;141.706;1;125;0;0.16;0
8090;0;8;0.15528;1;0.15528;130.76853;0.27;0.044595915;232;37.1573567501336;552;707690;NA;124.505;508;0.15528;123.491;1;478;0;0;0
8092;0.314268241;23;0.74383;829;0.24664;253.51791;369;0.437616284;111;32.51461;248;240730;NA;247.147;0.43;0.07754;119.52;1;202;0;0.08;0.08
8095;0.566622888;0.16;0.39755;1;0.39755;214.33424;119;0.93796475;439;37.1573567501336;524;491293;0.787620404;208.538;423;0.20839;160.109;1;0.47;2008;0.51;0.787620404
8099;0.341981736;23;0.82356;161;0.4161;239.90812;3.164;0.477467037;722;35.83073;633;536493;NA;230.801;161;0.4161;137.002;1;75;0;0.05;0.05
8100;0.566912407;1;0.37205;1;0.37205;173.06077;392;0.669371502;637;33.71197;658;647420;0.38293509;165.941;0;0.1295;124.291;0.937094726;0;0;NA;0.38293509
8101;0.405080353;0.32;1.71062;104;0.4884;185.0771;669;0.510367933;524;40.58751;0.56;69802;0.253097328;175.462;104;0.4884;100.451;1;699;0;0.01;0.253097328
8102;0.177446304;86;3.07404;0.65;0.30923;409.0771;3.111;0.292738053;259;40.71455;226;813022;0;400.945;414;0.30923;103.022;0.984072249;792;0;0;0
8106;0.44062411;24;0.64228;1;0.34335;256.1824;78;0.585680704;1;37.1573567501336;0.77;395388;0.462379946;250.834;501;0.19388;201.494;0.993664788;819;2009;NA;0.462379946
8107;0.383229026;35;1.25911;1;0.42328;184.99873;245;0.587023739;424;18.11526;583;14979;NA;174.817;0.31;0.42328;141.257;0.961782168;517;1997;0.07;0.07
8108;0.550422825;273;0.6921;589;0.15105;206.44526;96;0.84219335;525;37.1573567501336;553;116947;0.620458374;203.767;798;0.15105;114.929;0.999934256;1;2002;0.24;0.620458374
8109;0.429547122;507;0.91088;122;0.04458;179.59138;0;0.506307966;277;37.1573567501336;313;511272;0.653628682;175.723;537;0.04458;70.183;0.889689594;293;0;0.14;0.653628682
8110;0.670106173;183;1.22195;954;0.36484;207.80363;84;0.643544997;441;37.1573567501336;0.5;597519;0.517789044;186.805;824;0.15057;141.705;1;472;1998;NA;0.517789044
8111;0.54000775;34;0.67714;531;0.05632;242.75546;5.515;0.663995716;411;37.1573567501336;435;356091;NA;239.351;0;0.05632;193.919;0.972556871;1;0;0.15;0.15
8112;0.375362434;154;0.08733;1;0.08733;397.5571;0.34;0.545866609;42;40.8079;529;307550;NA;394.356;982;0.08733;107.022;1;1;1991;0.2;0.2
8114;0.415408952;851;0.89563;892;0.24985;147.43465;496;0.588781959;5;38.41982;0.18;31407;0.660680598;142.994;0.37;0.0876;93.033;0.99822451;632;2005;0.29;0.660680598
8115;0.550422825;219;1.26363;762;0.37298;188.08118;67;0.84219335;73;37.1573567501336;432;748094;0.270775999;188.081;629;0.15224;139.115;0.999934256;0;0;NA;0.270775999
8116;0.464736061;174;1.40166;507;0.73306;277.55057;0;0.70382389;15;51.50632;336;783787;0.583748835;274.146;1;0.40189;87.468;1;1;2006;NA;0.583748835
8118;0.511526435;114;0.33413;851;0.33413;274.70322;0;0.684894723;577;37.1573567501336;471;289148;0.605246229;266.315;443;0.33413;116.239;0.99990588;408;1991;0.22;0.605246229
8120;0;0.02;0.74119;889;0.09248;126.14485;374;0.528653456;544;37.1573567501336;406;610753;NA;120.041;311;0.09248;90.787;1;0;0;0.04;0.04
8121;0.188030095;299;1.35877;895;0.08454;156.52526;0.27;0.334167652;717;35.14968;655;627509;NA;148.753;387;0.08454;94.771;1;768;0;0.01;0.01
8122;0.46311834;825;0.43128;825;0.43128;145.00526;449;0.683388517;707;52.94922;0.7;25971;0.270775999;136.371;0.1;0.43128;106.145;1;0;1970;NA;0.270775999
8123;0.473700501;367;1.19575;345;0.79758;575.58159;0;0.772873274;827;39.37413;0.61;307070;NA;536.149;345;0.79758;149.423;1;338;1977;0.17;0.17
8124;1.005941966;0.05;0.64087;0;0.05489;196.362;0;0.845601887;521;37.1573567501336;442;13919;NA;191.925;254;0.05489;204.304;1;505;2000;0.22;0.22
8127;0.413757657;21;1.15036;999;0.30196;169.09016;0;0.514414554;379;37.1573567501336;576;482113;NA;167.079;614;0.30196;141.961;0.988936223;0;2008;0.22;0.22
8128;0.427816989;113;0.91367;1;0.29974;276.21832;253;0.519246036;468;45.4215;391;98397;0.229144104;262.037;1;0.29974;97.431;1;0;0;0.01;0.229144104
8129;0.31930004;35;0.67892;936;0.11429;142.65424;0.34;0.515726299;517;37.1573567501336;473;223469;0;139.471;601;0.11429;106.002;1;396;1986;NA;0
8130;0;53;1.82787;789;0.46005;261.32853;0.38;0.226523067;626;37.1573567501336;564;29319;0.425304242;256.139;555;0.11407;88.947;1;566;0;NA;0.425304242
8133;0.373749549;82;0.67623;0;0.30642;243.17342;3.901;0.622684167;42;37.1573567501336;242;219488;0.657733046;230.876;107;0.11871;160.089;0.897990699;484;2007;0.38;0.657733046
8134;0.363050247;729;0.81049;564;0.29262;203.93751;0;0.510259829;751;37.1573567501336;881;517497;0.405115722;197.985;329;0.03431;98.442;1;672;0;0.05;0.405115722
8136;0.345241137;134;0.30399;546;0.30399;346.51383;235;0.595660905;0.18;40.71455;298;258315;0.265861049;328.771;592;0.30399;88.344;1;307;2007;0;0.265861049
8137;0;13;1.11226;745;0.68993;237.16526;0;0.048852903;444;37.1573567501336;429;453635;NA;222.047;903;0.48105;142.978;1;243;0;0;0
8138;0.4104772;168;1.43774;0.88;0.47958;200.9073;0;0.656759788;152;44.64616;214;143812;0.604128453;200.907;631;0.47958;127.463;0.957625745;0.64;1979;0.2;0.604128453
8139;0.653512933;25;1.83794;728;0.5689;199.83628;0;0.705205403;191;41.26069;365;675941;NA;187.751;187;0.5689;96.002;0.824735992;731;2009;0.19;0.19
